"films_film_id";"title";"release_year";"country";"duration";"language";"certification";"gross";"budget";"num_user";"num_critic";"imdb_score";"num_votes";"facebook_likes"
2899;"The Bucket List";2007;"USA";97;"English";"PG-13";"93452056";"45000000";310;207;7.4000001;184795;22000
3662;"You Will Meet a Tall Dark Stranger";2010;"USA";98;"English";"R";"3247816";"22000000";108;223;6.30000019;36145;0
3851;"The Lion of Judah";2011;"USA";87;"English";"PG";"";"15000000";3;7;3.70000005;458;381
4764;"The DUFF";2015;"USA";101;"English";"PG-13";"34017854";"8500000";116;132;6.5;51326;8000
4648;"Demonic";2015;"USA";83;"English";"R";"";"3000000";39;58;5.30000019;7358;0
3831;"The Descendants";2011;"USA";115;"English";"R";"82624961";"20000000";439;549;7.30000019;205284;22000
665;"Menace II Society";1993;"USA";97;"English";"R";"27900000";"3500000";96;28;7.5;39508;0
2102;"Breakin' All the Rules";2004;"USA";85;"English";"PG-13";"11827301";"";26;39;5.5;4247;266
56;"Niagara";1953;"USA";92;"English";"Approved";"";"1250000";116;74;7.0999999;11047;1000
3581;"Sex and the City 2";2010;"USA";146;"English";"R";"95328937";"100000000";293;221;4.30000019;59581;0
1286;"Summer of Sam";1999;"USA";142;"English";"R";"19283782";"22000000";354;85;6.5999999;31227;0
2680;"Stick It";2006;"Germany";103;"English";"PG-13";"26870825";"";124;90;6.4000001;22604;0
1119;"Sliding Doors";1998;"UK";99;"English";"R";"11883495";"9000000";278;88;6.80000019;52805;0
2760;"Aliens vs. Predator: Requiem";2007;"USA";102;"English";"R";"41797066";"40000000";998;211;4.69999981;92789;0
3952;"Hayride";2012;"USA";93;"English";"Not Rated";"";"60000";5;13;3.4000001;485;284
3334;"Rampage";2009;"Canada";80;"English";"R";"";"";129;58;6.30000019;15091;0
3224;"Ch̩ri";2009;"UK";100;"English";"R";"2708188";"23000000";43;155;6.19999981;8924;0
3284;"Imagine That";2009;"USA";107;"English";"PG";"16088610";"55000000";39;93;5.5999999;10417;610
3654;"Wall Street: Money Never Sleeps";2010;"USA";136;"English";"PG-13";"52474616";"70000000";245;297;6.30000019;84118;13000
3361;"The Box";2009;"USA";115;"English";"PG-13";"15045676";"16000000";376;287;5.5999999;76303;0
3308;"My Sister's Keeper";2009;"USA";109;"English";"PG-13";"49185998";"30000000";184;148;7.4000001;74476;15000
4413;"Escobar: Paradise Lost";2014;"France";120;"English";"R";"106869";"17000000";39;106;6.5999999;13762;0
213;"A Bridge Too Far";1977;"USA";175;"English";"PG";"50800000";"26000000";210;56;7.4000001;40277;0
4197;"Homefront";2013;"USA";100;"English";"R";"19783777";"22000000";154;203;6.5;82804;15000
4554;"The Nut Job";2014;"Canada";85;"English";"PG";"64238770";"42000000";64;121;5.80000019;19547;0
4365;"And So It Goes";2014;"USA";94;"English";"PG-13";"15155772";"18000000";48;107;5.69999981;8895;3000
3570;"Repo Men";2010;"USA";119;"English";"R";"13763130";"32000000";187;197;6.30000019;87768;12000
3248;"Drag Me to Hell";2009;"USA";99;"English";"PG-13";"42057340";"30000000";691;397;6.5999999;158354;11000
4136;"Baggage Claim";2013;"USA";96;"English";"PG-13";"21564616";"8500000";41;52;5.0;7098;0
467;"Hollywood Shuffle";1987;"USA";81;"English";"R";"5228617";"100000";32;21;7.0;2770;471
601;"Star Trek VI: The Undiscovered Country";1991;"USA";110;"English";"PG";"74888996";"30000000";188;112;7.19999981;55513;0
1232;"Galaxy Quest";1999;"USA";102;"English";"PG";"71423726";"45000000";609;213;7.30000019;123558;19000
2155;"House of D";2004;"USA";96;"English";"PG-13";"371081";"6000000";86;46;7.0;7479;857
1246;"Jakob the Liar";1999;"France";120;"English";"PG-13";"4956401";"15000000";89;68;6.5;12601;0
344;"The Man from Snowy River";1982;"Australia";102;"English";"PG";"";"3500000";56;18;7.30000019;5894;0
3751;"Kevin Hart: Laugh at My Pain";2011;"USA";89;"English";"R";"7705974";"";8;5;7.5;3543;614
3372;"The Good Guy";2009;"USA";90;"English";"R";"100503";"8000000";20;22;5.9000001;7759;1000
158;"Woodstock";1970;"USA";215;"English";"R";"13300000";"600000";63;53;8.10000038;12631;0
4617;"Black Mass";2015;"USA";123;"English";"R";"62563543";"53000000";289;391;7.0;115216;44000
2736;"Valley of the Heart's Delight";2006;"USA";100;"English";"";"118666";"2500000";3;3;6.5999999;91;144
252;"Moonraker";1979;"UK";126;"English";"PG";"62700000";"34000000";294;121;6.30000019;69534;0
3490;"Flipped";2010;"USA";90;"English";"PG";"1752214";"14000000";104;87;7.69999981;60460;14000
160;"Diamonds Are Forever";1971;"UK";120;"English";"GP";"43800000";"7200000";276;120;6.69999981;74249;0
3041;"Me and Orson Welles";2008;"UK";107;"English";"PG-13";"1186957";"25000000";69;160;6.80000019;9264;0
3120;"The House Bunny";2008;"USA";97;"English";"PG-13";"48237389";"25000000";126;129;5.5;63969;0
752;"Babe";1995;"Australia";91;"English";"G";"66600000";"30000000";182;79;6.80000019;94435;5000
4753;"Survivor";2015;"USA";96;"English";"PG-13";"";"20000000";101;64;5.5999999;21833;0
4842;"Dirty Grandpa";2016;"USA";109;"English";"R";"35537564";"11500000";166;158;6.0;49671;11000
284;"The Shining";1980;"USA";146;"English";"R";"";"19000000";1320;253;8.39999962;610333;37000
1086;"Knock Off";1998;"Aruba";91;"English";"R";"10076136";"35000000";141;67;4.80000019;11512;471
1077;"Hard Rain";1998;"USA";97;"English";"R";"19819494";"70000000";126;79;5.80000019;26893;815
288;"Dragonslayer";1981;"USA";108;"English";"PG";"6000000";"18000000";102;60;6.69999981;10832;0
889;"The Cable Guy";1996;"USA";96;"English";"PG-13";"60154431";"47000000";345;72;6.0;122347;0
349;"Flashdance";1983;"USA";95;"English";"R";"94900000";"4000000";128;51;6.0999999;35172;0
3819;"Take Me Home Tonight";2011;"USA";97;"English";"R";"6923891";"23000000";83;136;6.30000019;43867;0
168;"The Night Visitor";1971;"USA";106;"English";"GP";"";"";19;14;6.80000019;544;65
1432;"Ready to Rumble";2000;"USA";107;"English";"PG-13";"12372410";"24000000";101;51;5.30000019;11709;650
4522;"That Awkward Moment";2014;"USA";94;"English";"R";"26049082";"8000000";100;164;6.0999999;76791;0
124;"The Torture Chamber of Dr. Sadism";1967;"West Germany";80;"German";"M";"";"";36;38;6.0;952;200
4865;"Keanu";2016;"USA";100;"English";"R";"20566327";"15000000";84;129;6.4000001;15385;0
3210;"Bodyguards and Assassins";2009;"China";139;"Mandarin";"";"";"23000000";33;55;6.9000001;6263;765
38;"The Best Years of Our Lives";1946;"USA";172;"English";"Not Rated";"23650000";"2100000";235;97;8.10000038;40359;0
455;"Witchboard";1986;"UK";98;"English";"R";"7369373";"2000000";74;65;5.69999981;4288;0
3985;"Moonrise Kingdom";2012;"USA";94;"English";"PG-13";"45507053";"16000000";377;487;7.80000019;237848;71000
2563;"Driving Lessons";2006;"UK";98;"English";"PG-13";"238774";"";70;64;6.80000019;9611;864
4133;"August: Osage County";2013;"USA";121;"English";"R";"37738400";"25000000";285;322;7.30000019;67797;30000
4417;"Far from Men";2014;"France";101;"French";"";"";"7700000";19;102;7.30000019;4035;2000
1880;"The Salton Sea";2002;"USA";103;"English";"R";"676698";"18000000";180;79;7.19999981;26730;2000
2132;"Envy";2004;"USA";99;"English";"PG-13";"12181484";"40000000";176;76;4.80000019;26390;713
4771;"The Horror Network Vol. 1";2015;"USA";97;"English";"";"";"3000000";3;10;7.30000019;139;52
974;"Love Jones";1997;"USA";104;"English";"R";"12514138";"10000000";28;16;7.4000001;2801;1000
76;"Psycho";1960;"USA";108;"English";"R";"32000000";"806947";1040;290;8.5;422432;18000
4602;"Adulterers";2015;"USA";91;"English";"";"";"750000";1;8;4.9000001;514;158
1966;"I Love Your Work";2003;"USA";111;"English";"R";"2580";"1650000";40;22;5.4000001;1618;63
800;"The Brothers McMullen";1995;"USA";98;"English";"R";"10246600";"25000";36;36;6.5999999;6375;265
1056;"Central Station";1998;"Brazil";113;"Portuguese";"R";"5595428";"2900000";257;71;8.0;28951;0
4091;"Tim and Eric's Billion Dollar Movie";2012;"USA";93;"English";"R";"200803";"3000000";71;82;5.30000019;7988;0
781;"Mallrats";1995;"USA";123;"English";"R";"2122561";"6000000";434;93;7.19999981;99033;0
3240;"Dead Snow";2009;"Norway";91;"Norwegian";"Not Rated";"41709";"800000";200;224;6.4000001;54601;23000
1001;"Switchback";1997;"USA";118;"English";"R";"6482195";"37000000";81;38;6.4000001;9740;389
453;"The Wraith";1986;"USA";93;"English";"R";"3500000";"2700000";100;70;5.9000001;10082;0
1556;"Final Fantasy: The Spirits Within";2001;"USA";106;"English";"PG-13";"32131830";"137000000";788;166;6.4000001;72259;0
2465;"The New World";2005;"USA";150;"English";"PG-13";"12712093";"30000000";671;222;6.69999981;70771;0
3135;"The Rocker";2008;"USA";102;"English";"PG-13";"6409206";"15000000";104;132;6.19999981;32311;0
1168;"You've Got Mail";1998;"USA";119;"English";"PG";"115731542";"65000000";556;153;6.5;151812;0
4438;"Horrible Bosses 2";2014;"USA";116;"English";"R";"54414716";"42000000";187;196;6.30000019;114294;12000
1495;"Unbreakable";2000;"USA";106;"English";"PG-13";"94999143";"75000000";1344;294;7.19999981;245152;0
805;"The Net";1995;"USA";114;"English";"PG-13";"50728000";"22000000";166;53;5.80000019;48909;0
396;"The Karate Kid";1984;"USA";126;"English";"PG";"90800000";"8000000";235;81;7.19999981;126907;0
1341;"Aberdeen";2000;"UK";106;"English";"";"64148";"6500000";35;28;7.30000019;2601;260
4325;"Thunder and the House of Magic";2013;"Belgium";85;"English";"";"4091";"34000000";16;60;6.30000019;4265;0
3171;"Witless Protection";2008;"USA";97;"English";"PG-13";"4131640";"7500000";20;35;3.0999999;5463;140
3214;"Bright Star";2009;"UK";119;"English";"PG";"4440055";"8500000";110;222;7.0;21360;0
3650;"Ultramarines: A Warhammer 40,000 Movie";2010;"UK";76;"English";"R";"";"";64;19;5.69999981;4990;0
2557;"Curse of the Golden Flower";2006;"China";114;"Mandarin";"R";"6565495";"45000000";229;189;7.0;36455;0
1020;"The Rainmaker";1997;"USA";135;"English";"PG-13";"45856732";"40000000";141;91;7.0999999;46221;0
2549;"Clerks II";2006;"USA";97;"English";"R";"24138847";"5000000";472;174;7.4000001;114797;0
318;"Blade Runner";1982;"USA";117;"English";"R";"27000000";"28000000";1168;302;8.19999981;461609;34000
1595;"L.I.E.";2001;"USA";97;"English";"NC-17";"1141829";"700000";109;64;7.19999981;8509;420
4803;"Tomorrowland";2015;"USA";130;"English";"PG";"93417865";"190000000";497;443;6.5;128306;37000
2418;"Shopgirl";2005;"USA";106;"English";"R";"10281585";"";268;124;6.4000001;21225;1000
702;"Clerks";1994;"USA";102;"English";"R";"3151130";"230000";615;136;7.80000019;181749;0
4885;"Race";2016;"Canada";134;"English";"PG-13";"19097994";"";49;125;7.0999999;11744;0
866;"Michael Collins";1996;"UK";133;"English";"R";"11030963";"28000000";93;44;7.0999999;24145;0
4656;"Everest";2015;"UK";121;"English";"PG-13";"43247140";"55000000";265;361;7.0999999;134625;40000
4523;"The Algerian";2014;"USA";99;"English";"";"";"1300000";1;5;7.5999999;101;221
146;"Topaz";1969;"USA";127;"English";"M";"";"4000000";89;50;6.30000019;12677;414
4792;"The Transporter Refueled";2015;"France";96;"English";"PG-13";"16027866";"25000000";121;148;5.0999999;26767;0
3051;"No Man's Land: The Rise of Reeker";2008;"USA";88;"English";"R";"";"2000000";31;21;4.9000001;2701;153
1099;"Mulan";1998;"USA";88;"English";"G";"120618403";"90000000";222;143;7.5;171792;12000
3923;"Contraband";2012;"USA";109;"English";"R";"66489425";"25000000";161;270;6.5;101977;0
4791;"The Timber";2015;"USA";81;"English";"";"";"2100000";17;19;5.5;1274;380
4807;"Unnatural";2015;"USA";89;"English";"R";"";"3000000";17;14;4.0;859;369
4632;"Child 44";2015;"Czech Republic";137;"English";"R";"1206135";"50000000";185;172;6.4000001;40568;18000
3739;"I Don't Know How She Does It";2011;"USA";89;"English";"PG-13";"9639242";"24000000";68;169;4.9000001;16437;0
1957;"High Tension";2003;"France";89;"French";"Unrated";"3645438";"2200000";539;251;6.80000019;55040;0
4785;"The Revenant";2015;"USA";156;"English";"R";"183635922";"135000000";1188;556;8.10000038;406020;190000
4207;"Kevin Hart: Let Me Explain";2013;"USA";75;"English";"R";"32230907";"2500000";30;26;6.69999981;6062;0
1059;"Clay Pigeons";1998;"Germany";104;"English";"R";"1789892";"8000000";109;49;6.5999999;9494;515
2294;"Alone in the Dark";2005;"Canada";94;"English";"R";"5132655";"20000000";521;148;2.29999995;37626;1000
975;"Mad City";1997;"USA";115;"English";"PG-13";"10556196";"50000000";73;59;6.19999981;16562;697
2160;"Imaginary Heroes";2004;"USA";111;"English";"R";"228524";"4000000";56;73;7.30000019;8708;345
497;"Dangerous Liaisons";1988;"USA";119;"English";"R";"34700000";"14000000";143;51;7.69999981;52846;0
2429;"Thank You for Smoking";2005;"USA";92;"English";"R";"24792061";"6500000";323;239;7.5999999;191998;0
4880;"Now You See Me 2";2016;"USA";129;"English";"PG-13";"64685359";"90000000";139;196;6.9000001;40862;15000
1543;"Crocodile Dundee in Los Angeles";2001;"Australia";92;"English";"PG";"25590119";"21150000";119;71;4.80000019;19699;387
4307;"The Maid's Room";2013;"USA";98;"English";"";"";"600000";9;8;4.5;719;128
2565;"Employee of the Month";2006;"USA";103;"English";"PG-13";"28435406";"12000000";151;85;5.5;37681;0
2559;"Deck the Halls";2006;"USA";93;"English";"PG";"35092918";"";110;71;4.9000001;15740;1000
201;"One Flew Over the Cuckoo's Nest";1975;"USA";133;"English";"R";"112000000";"4400000";760;149;8.69999981;680041;32000
3186;"A Serious Man";2009;"USA";106;"English";"R";"9190525";"7000000";324;341;7.0;102125;10000
2078;"A Cinderella Story";2004;"USA";95;"English";"PG";"51431160";"20000000";232;69;5.9000001;62861;0
40;"The Lady from Shanghai";1947;"USA";92;"English";"Not Rated";"7927";"2300000";175;90;7.69999981;19236;0
2506;"White Noise";2005;"UK";101;"English";"PG-13";"55865715";"10000000";403;173;5.5;41763;0
3870;"Unknown";2011;"UK";113;"English";"PG-13";"61094903";"30000000";332;349;6.9000001;210548;29000
1874;"The Mothman Prophecies";2002;"USA";119;"English";"PG-13";"35228696";"32000000";460;166;6.5;63677;0
4412;"Endless Love";2014;"USA";104;"English";"PG-13";"23393765";"20000000";76;98;6.30000019;31323;0
47;"Annie Get Your Gun";1950;"USA";107;"English";"Passed";"8000000";"3768785";90;21;7.0;3167;456
1279;"South Park: Bigger Longer & Uncut";1999;"USA";81;"English";"R";"52008288";"21000000";928;163;7.80000019;162037;0
3772;"My Last Day Without You";2011;"USA";90;"English";"";"";"1000000";12;21;5.69999981;982;370
1795;"L'auberge espagnole";2002;"France";111;"French";"R";"3895664";"5300000";149;88;7.30000019;34383;0
3083;"Soul Men";2008;"USA";100;"English";"R";"12081447";"";25;88;6.5;7794;866
1926;"Bulletproof Monk";2003;"USA";104;"English";"PG-13";"23020488";"52000000";180;127;5.5;42324;846
147;"Beneath the Planet of the Apes";1970;"USA";95;"English";"G";"";"3000000";150;78;6.0999999;32378;0
4754;"Ted 2";2015;"USA";125;"English";"R";"81257500";"68000000";229;280;6.4000001;117739;30000
2937;"U2 3D";2007;"USA";85;"English";"G";"10353690";"";31;68;8.39999962;2673;116
2247;"The I Inside";2004;"UK";90;"English";"R";"";"8800000";57;33;6.0999999;9296;458
2991;"Eagle Eye";2008;"USA";118;"English";"PG-13";"101111837";"80000000";318;215;6.5999999;150764;0
1618;"O";2001;"USA";95;"English";"R";"16017403";"5000000";153;92;6.19999981;17333;0
2074;"X-Men 2";2003;"Canada";134;"English";"PG-13";"214948780";"110000000";1055;289;7.5;405973;0
3736;"Horrible Bosses";2011;"USA";106;"English";"R";"117528646";"35000000";387;340;6.9000001;353442;31000
1240;"Human Traffic";1999;"UK";99;"English";"R";"104257";"2200000";160;47;7.0999999;19194;0
4049;"The Dark Knight Rises";2012;"USA";164;"English";"PG-13";"448130642";"250000000";2701;813;8.5;1144337;164000
4494;"Ramanujan";2014;"India";153;"English";"";"";"";1;2;7.0;102;58
4391;"Dawn of the Crescent Moon";2014;"USA";95;"English";"";"";"75000";2;3;5.0;34;87
1332;"Tumbleweeds";1999;"USA";102;"English";"PG-13";"1281176";"312000";73;64;6.69999981;2932;121
3743;"Ironclad";2011;"UK";121;"English";"R";"";"25000000";103;91;6.19999981;34338;0
3713;"Enter Nowhere";2011;"USA";90;"English";"R";"";"500000";45;26;6.5999999;5025;701
4534;"The Fault in Our Stars";2014;"USA";133;"English";"PG-13";"124868837";"12000000";548;326;7.80000019;249688;93000
4750;"Strangerland";2015;"Australia";112;"English";"R";"";"10000000";57;84;5.19999981;5637;0
798;"The American President";1995;"USA";114;"English";"PG-13";"65000000";"62000000";214;75;6.80000019;43027;0
751;"Assassins";1995;"France";132;"English";"R";"30306268";"50000000";84;61;6.30000019;62981;0
3228;"City Island";2009;"USA";104;"English";"PG-13";"6670712";"6000000";101;149;7.4000001;27301;0
2750;"28 Weeks Later";2007;"UK";100;"English";"R";"28637507";"15000000";713;274;7.0;212167;0
2619;"Little Big Top";2006;"USA";83;"English";"";"";"240000";1;2;6.5;110;72
4650;"Diamond Ruff";2015;"USA";82;"English";"R";"";"500000";5;1;4.30000019;53;62
3325;"Perrier's Bounty";2009;"Ireland";88;"English";"R";"828";"";31;54;6.4000001;5133;663
2279;"What the #$*! Do We (K)now!?";2004;"USA";109;"English";"Unrated";"10941801";"";486;74;5.4000001;12059;2000
1590;"K-PAX";2001;"USA";120;"English";"PG-13";"50173190";"48000000";537;140;7.4000001;148490;0
4167;"Elysium";2013;"USA";109;"English";"R";"93050117";"115000000";814;476;6.5999999;338087;61000
1715;"Bad Company";2002;"USA";116;"English";"PG-13";"30157016";"70000000";189;128;5.5999999;39659;792
1653;"The Animal";2001;"USA";84;"English";"PG-13";"55762229";"22000000";132;75;4.80000019;47383;1000
4058;"The Hobbit: An Unexpected Journey";2012;"USA";182;"English";"PG-13";"303001229";"180000000";1367;645;7.9000001;637246;166000
789;"Rob Roy";1995;"USA";139;"English";"R";"31600000";"28000000";126;44;6.9000001;34427;0
149;"Catch-22";1970;"USA";122;"English";"R";"";"18000000";124;45;7.19999981;17277;0
4269;"The Adventurer: The Curse of the Midas Box";2013;"UK";100;"English";"PG";"4756";"25000000";32;28;5.4000001;4191;0
154;"The Conformist";1970;"Italy";106;"Italian";"R";"";"750000";101;120;8.10000038;17813;0
3677;"Alvin and the Chipmunks: Chipwrecked";2011;"USA";87;"English";"G";"133103929";"75000000";56;91;4.4000001;22838;0
627;"Howards End";1992;"UK";140;"English";"PG";"25967000";"";86;51;7.5;21254;788
81;"The Misfits";1961;"USA";120;"English";"Approved";"";"4000000";121;70;7.4000001;12981;0
3556;"Of Gods and Men";2010;"France";122;"French";"PG-13";"3950029";"4000000";89;195;7.19999981;12411;0
1999;"Osama";2003;"Afghanistan";83;"Dari";"PG-13";"1127331";"46000";77;105;7.4000001;7559;0
1420;"Nine Queens";2000;"Argentina";114;"Spanish";"R";"1221261";"1500000";125;94;7.9000001;38215;0
2626;"Lucky Number Slevin";2006;"Germany";110;"English";"R";"22494487";"27000000";507;202;7.80000019;262153;10000
839;"Extreme Measures";1996;"USA";118;"English";"R";"17305211";"38000000";75;47;6.0999999;14066;352
1063;"Deep Impact";1998;"USA";120;"English";"PG-13";"140459099";"75000000";493;125;6.0999999;135601;0
3489;"Fat, Sick & Nearly Dead";2010;"Australia";97;"English";"";"";"2500000";25;13;7.5999999;6429;10000
